2.0,64.0,8.0,0.1,10.0,0.5148333311080933
2.0,64.0,8.0,0.1,20.0,0.5608333349227905
2.0,64.0,8.0,0.1,30.0,0.5074999928474426
2.0,64.0,8.0,0.01,10.0,0.846750020980835
2.0,64.0,8.0,0.01,20.0,0.8757500052452087
2.0,64.0,8.0,0.01,30.0,0.8870000243186951
2.0,64.0,8.0,0.001,10.0,0.9025833606719971
2.0,64.0,8.0,0.001,20.0,0.9229166507720947
2.0,64.0,8.0,0.001,30.0,0.9328333139419556
2.0,64.0,8.0,0.0001,10.0,0.6772500276565552
2.0,64.0,8.0,0.0001,20.0,0.7864166498184204
2.0,64.0,8.0,0.0001,30.0,0.8338333368301392
2.0,64.0,8.0,1e-05,10.0,0.19750000536441803
2.0,64.0,8.0,1e-05,20.0,0.34416666626930237
2.0,64.0,8.0,1e-05,30.0,0.4479166567325592
2.0,64.0,32.0,0.1,10.0,0.7515000104904175
2.0,64.0,32.0,0.1,20.0,0.7917500138282776
2.0,64.0,32.0,0.1,30.0,0.8317499756813049
2.0,64.0,32.0,0.01,10.0,0.9131666421890259
2.0,64.0,32.0,0.01,20.0,0.9235833287239075
2.0,64.0,32.0,0.01,30.0,0.9277499914169312
2.0,64.0,32.0,0.001,10.0,0.8141666650772095
2.0,64.0,32.0,0.001,20.0,0.878250002861023
2.0,64.0,32.0,0.001,30.0,0.8969166874885559
2.0,64.0,32.0,0.0001,10.0,0.39658331871032715
2.0,64.0,32.0,0.0001,20.0,0.5761666893959045
2.0,64.0,32.0,0.0001,30.0,0.6363333463668823
2.0,64.0,32.0,1e-05,10.0,0.09858333319425583
2.0,64.0,32.0,1e-05,20.0,0.10908333212137222
2.0,64.0,32.0,1e-05,30.0,0.13975000381469727
2.0,64.0,128.0,0.1,10.0,0.8735833168029785
2.0,64.0,128.0,0.1,20.0,0.8815000057220459
2.0,64.0,128.0,0.1,30.0,0.9022499918937683
2.0,64.0,128.0,0.01,10.0,0.8893333077430725
2.0,64.0,128.0,0.01,20.0,0.9148333072662354
2.0,64.0,128.0,0.01,30.0,0.92208331823349
2.0,64.0,128.0,0.001,10.0,0.6116666793823242
2.0,64.0,128.0,0.001,20.0,0.7120833396911621
2.0,64.0,128.0,0.001,30.0,0.7737500071525574
2.0,64.0,128.0,0.0001,10.0,0.125
2.0,64.0,128.0,0.0001,20.0,0.2475833296775818
2.0,64.0,128.0,0.0001,30.0,0.3293333351612091
2.0,64.0,128.0,1e-05,10.0,0.09791667014360428
2.0,64.0,128.0,1e-05,20.0,0.09816666692495346
2.0,64.0,128.0,1e-05,30.0,0.09783333539962769
3.0,16.0,8.0,0.1,10.0,0.40708333253860474
3.0,16.0,8.0,0.1,20.0,0.45658332109451294
3.0,16.0,8.0,0.1,30.0,0.4112499952316284
3.0,16.0,8.0,0.01,10.0,0.6943333148956299
3.0,16.0,8.0,0.01,20.0,0.746749997138977
3.0,16.0,8.0,0.01,30.0,0.7590833306312561
3.0,16.0,8.0,0.001,10.0,0.5745000243186951
3.0,16.0,8.0,0.001,20.0,0.7195833325386047
3.0,16.0,8.0,0.001,30.0,0.7886666655540466
3.0,16.0,8.0,0.0001,10.0,0.12200000137090683
3.0,16.0,8.0,0.0001,20.0,0.23899999260902405
3.0,16.0,8.0,0.0001,30.0,0.36033332347869873
3.0,16.0,8.0,1e-05,10.0,0.0975833311676979
3.0,16.0,8.0,1e-05,20.0,0.09566666930913925
3.0,16.0,8.0,1e-05,30.0,0.11391666531562805
3.0,16.0,32.0,0.1,10.0,0.5139166712760925
3.0,16.0,32.0,0.1,20.0,0.6077499985694885
3.0,16.0,32.0,0.1,30.0,0.6478333473205566
3.0,16.0,32.0,0.01,10.0,0.7264999747276306
3.0,16.0,32.0,0.01,20.0,0.7979999780654907
3.0,16.0,32.0,0.01,30.0,0.8252500295639038
3.0,16.0,32.0,0.001,10.0,0.3148333430290222
3.0,16.0,32.0,0.001,20.0,0.4817500114440918
3.0,16.0,32.0,0.001,30.0,0.4925000071525574
3.0,16.0,32.0,0.0001,10.0,0.11249999701976776
3.0,16.0,32.0,0.0001,20.0,0.11366666853427887
3.0,16.0,32.0,0.0001,30.0,0.11349999904632568
3.0,16.0,32.0,1e-05,10.0,0.0975833311676979
3.0,16.0,32.0,1e-05,20.0,0.0975833311676979
3.0,16.0,32.0,1e-05,30.0,0.0975833311676979
3.0,16.0,128.0,0.1,10.0,0.6777499914169312
3.0,16.0,128.0,0.1,20.0,0.7429166436195374
3.0,16.0,128.0,0.1,30.0,0.796500027179718
3.0,16.0,128.0,0.01,10.0,0.48616665601730347
3.0,16.0,128.0,0.01,20.0,0.6558333039283752
3.0,16.0,128.0,0.01,30.0,0.7202500104904175
3.0,16.0,128.0,0.001,10.0,0.11349999904632568
3.0,16.0,128.0,0.001,20.0,0.14658333361148834
3.0,16.0,128.0,0.001,30.0,0.2213333398103714
3.0,16.0,128.0,0.0001,10.0,0.0975833311676979
3.0,16.0,128.0,0.0001,20.0,0.0975833311676979
3.0,16.0,128.0,0.0001,30.0,0.09691666811704636
3.0,16.0,128.0,1e-05,10.0,0.0975833311676979
3.0,16.0,128.0,1e-05,20.0,0.0975833311676979
3.0,16.0,128.0,1e-05,30.0,0.0975833311676979
3.0,64.0,8.0,0.1,10.0,0.5336666703224182
3.0,64.0,8.0,0.1,20.0,0.5925833582878113
3.0,64.0,8.0,0.1,30.0,0.550166666507721
3.0,64.0,8.0,0.01,10.0,0.8033333420753479
3.0,64.0,8.0,0.01,20.0,0.8226666450500488
3.0,64.0,8.0,0.01,30.0,0.8599166870117188
3.0,64.0,8.0,0.001,10.0,0.7984166741371155
3.0,64.0,8.0,0.001,20.0,0.893750011920929
3.0,64.0,8.0,0.001,30.0,0.9161666631698608
3.0,64.0,8.0,0.0001,10.0,0.2202499955892563
3.0,64.0,8.0,0.0001,20.0,0.45124998688697815
3.0,64.0,8.0,0.0001,30.0,0.5316666960716248
3.0,64.0,8.0,1e-05,10.0,0.08708333224058151
3.0,64.0,8.0,1e-05,20.0,0.109416663646698
3.0,64.0,8.0,1e-05,30.0,0.11599999666213989
3.0,64.0,32.0,0.1,10.0,0.7543333172798157
3.0,64.0,32.0,0.1,20.0,0.8038333058357239
3.0,64.0,32.0,0.1,30.0,0.8107500076293945
3.0,64.0,32.0,0.01,10.0,0.8825833201408386
3.0,64.0,32.0,0.01,20.0,0.9168333411216736
3.0,64.0,32.0,0.01,30.0,0.9151666760444641
3.0,64.0,32.0,0.001,10.0,0.49900001287460327
3.0,64.0,32.0,0.001,20.0,0.6047499775886536
3.0,64.0,32.0,0.001,30.0,0.7191666960716248
3.0,64.0,32.0,0.0001,10.0,0.11391666531562805
3.0,64.0,32.0,0.0001,20.0,0.12274999916553497
3.0,64.0,32.0,0.0001,30.0,0.15058332681655884
3.0,64.0,32.0,1e-05,10.0,0.09483333677053452
3.0,64.0,32.0,1e-05,20.0,0.09391666948795319
3.0,64.0,32.0,1e-05,30.0,0.09099999815225601
3.0,64.0,128.0,0.1,10.0,0.8464166522026062
3.0,64.0,128.0,0.1,20.0,0.8532500267028809
3.0,64.0,128.0,0.1,30.0,0.8708333373069763
3.0,64.0,128.0,0.01,10.0,0.6639999747276306
3.0,64.0,128.0,0.01,20.0,0.8474166393280029
3.0,64.0,128.0,0.01,30.0,0.8934999704360962
3.0,64.0,128.0,0.001,10.0,0.13633333146572113
3.0,64.0,128.0,0.001,20.0,0.2930000126361847
3.0,64.0,128.0,0.001,30.0,0.429833322763443
3.0,64.0,128.0,0.0001,10.0,0.09316666424274445
3.0,64.0,128.0,0.0001,20.0,0.08533333241939545
3.0,64.0,128.0,0.0001,30.0,0.10141666978597641
3.0,64.0,128.0,1e-05,10.0,0.09483333677053452
3.0,64.0,128.0,1e-05,20.0,0.09483333677053452
3.0,64.0,128.0,1e-05,30.0,0.09483333677053452
4.0,16.0,8.0,0.1,10.0,0.2565000057220459
4.0,16.0,8.0,0.1,20.0,0.2993333339691162
4.0,16.0,8.0,0.1,30.0,0.35350000858306885
4.0,16.0,8.0,0.01,10.0,0.4284166693687439
4.0,16.0,8.0,0.01,20.0,0.6421666741371155
4.0,16.0,8.0,0.01,30.0,0.6962500214576721
4.0,16.0,8.0,0.001,10.0,0.13574999570846558
4.0,16.0,8.0,0.001,20.0,0.26225000619888306
4.0,16.0,8.0,0.001,30.0,0.4938333332538605
4.0,16.0,8.0,0.0001,10.0,0.11341666430234909
4.0,16.0,8.0,0.0001,20.0,0.11341666430234909
4.0,16.0,8.0,0.0001,30.0,0.11341666430234909
4.0,16.0,8.0,1e-05,10.0,0.11341666430234909
4.0,16.0,8.0,1e-05,20.0,0.11341666430234909
4.0,16.0,8.0,1e-05,30.0,0.11341666430234909
4.0,16.0,32.0,0.1,10.0,0.3877499997615814
4.0,16.0,32.0,0.1,20.0,0.39766666293144226
4.0,16.0,32.0,0.1,30.0,0.45641666650772095
4.0,16.0,32.0,0.01,10.0,0.3346666693687439
4.0,16.0,32.0,0.01,20.0,0.6576666831970215
4.0,16.0,32.0,0.01,30.0,0.7401666641235352
4.0,16.0,32.0,0.001,10.0,0.11341666430234909
4.0,16.0,32.0,0.001,20.0,0.11341666430234909
4.0,16.0,32.0,0.001,30.0,0.11341666430234909
4.0,16.0,32.0,0.0001,10.0,0.11341666430234909
4.0,16.0,32.0,0.0001,20.0,0.11341666430234909
4.0,16.0,32.0,0.0001,30.0,0.11341666430234909
4.0,16.0,32.0,1e-05,10.0,0.11341666430234909
4.0,16.0,32.0,1e-05,20.0,0.11341666430234909
4.0,16.0,32.0,1e-05,30.0,0.11341666430234909
4.0,16.0,128.0,0.1,10.0,0.5360000133514404
4.0,16.0,128.0,0.1,20.0,0.6918333172798157
4.0,16.0,128.0,0.1,30.0,0.7461666464805603
4.0,16.0,128.0,0.01,10.0,0.11341666430234909
4.0,16.0,128.0,0.01,20.0,0.20758333802223206
4.0,16.0,128.0,0.01,30.0,0.24500000476837158
4.0,16.0,128.0,0.001,10.0,0.11341666430234909
4.0,16.0,128.0,0.001,20.0,0.11341666430234909
4.0,16.0,128.0,0.001,30.0,0.11341666430234909
4.0,16.0,128.0,0.0001,10.0,0.11341666430234909
4.0,16.0,128.0,0.0001,20.0,0.11341666430234909
4.0,16.0,128.0,0.0001,30.0,0.11341666430234909
4.0,16.0,128.0,1e-05,10.0,0.11341666430234909
4.0,16.0,128.0,1e-05,20.0,0.11341666430234909
4.0,16.0,128.0,1e-05,30.0,0.11341666430234909
4.0,64.0,8.0,0.1,10.0,0.5236666798591614
4.0,64.0,8.0,0.1,20.0,0.5579166412353516
4.0,64.0,8.0,0.1,30.0,0.4493333399295807
4.0,64.0,8.0,0.01,10.0,0.7437499761581421
4.0,64.0,8.0,0.01,20.0,0.7891666889190674
4.0,64.0,8.0,0.01,30.0,0.8297500014305115
4.0,64.0,8.0,0.001,10.0,0.31575000286102295
4.0,64.0,8.0,0.001,20.0,0.5526666641235352
4.0,64.0,8.0,0.001,30.0,0.8335833549499512
4.0,64.0,8.0,0.0001,10.0,0.11341666430234909
4.0,64.0,8.0,0.0001,20.0,0.11341666430234909
4.0,64.0,8.0,0.0001,30.0,0.11341666430234909
4.0,64.0,8.0,1e-05,10.0,0.09483333677053452
4.0,64.0,8.0,1e-05,20.0,0.11341666430234909
4.0,64.0,8.0,1e-05,30.0,0.11341666430234909
4.0,64.0,32.0,0.1,10.0,0.6762499809265137
4.0,64.0,32.0,0.1,20.0,0.7226666808128357
4.0,64.0,32.0,0.1,30.0,0.7664999961853027
4.0,64.0,32.0,0.01,10.0,0.7195833325386047
4.0,64.0,32.0,0.01,20.0,0.8431666493415833
4.0,64.0,32.0,0.01,30.0,0.8697500228881836
4.0,64.0,32.0,0.001,10.0,0.11341666430234909
4.0,64.0,32.0,0.001,20.0,0.11341666430234909
4.0,64.0,32.0,0.001,30.0,0.11341666430234909
4.0,64.0,32.0,0.0001,10.0,0.11341666430234909
4.0,64.0,32.0,0.0001,20.0,0.11341666430234909
4.0,64.0,32.0,0.0001,30.0,0.11341666430234909
4.0,64.0,32.0,1e-05,10.0,0.09483333677053452
4.0,64.0,32.0,1e-05,20.0,0.09483333677053452
4.0,64.0,32.0,1e-05,30.0,0.09483333677053452
4.0,64.0,128.0,0.1,10.0,0.765749990940094
4.0,64.0,128.0,0.1,20.0,0.8263333439826965
4.0,64.0,128.0,0.1,30.0,0.8608333468437195
4.0,64.0,128.0,0.01,10.0,0.11625000089406967
4.0,64.0,128.0,0.01,20.0,0.37158334255218506
4.0,64.0,128.0,0.01,30.0,0.5425000190734863
4.0,64.0,128.0,0.001,10.0,0.11341666430234909
4.0,64.0,128.0,0.001,20.0,0.11341666430234909
4.0,64.0,128.0,0.001,30.0,0.11341666430234909
4.0,64.0,128.0,0.0001,10.0,0.09483333677053452
4.0,64.0,128.0,0.0001,20.0,0.06066666543483734
4.0,64.0,128.0,0.0001,30.0,0.11341666430234909
4.0,64.0,128.0,1e-05,10.0,0.09483333677053452
4.0,64.0,128.0,1e-05,20.0,0.09483333677053452
4.0,64.0,128.0,1e-05,30.0,0.09483333677053452
